degree, numerator, denominator exponent
206, -124921760899689213043317971145735326511, 136
207, 7779473106971756573750192195794055124437269795508903116219998150557108561437197683595575377710050306949688489184585592321, 413
208, 0, 0
209, -124877909102245381143257204069163562072062727865212759768212530191703838655273508631958362469401607234580735005690112963831, 416
210, 133838575555828349067208653771605068197, 138
211, 1285055078151236075060760220286931645044059208166825460840624884034684077042848064315821471562226885662882579760447536781243, 420
212, 27804924717691, 58
213, -10897683659206002811849788597511022562774180230641932381631097024040586994714001994557494042017362418847734916214369859337155, 423
214, -86543775990156628066961393103702806265, 138
215, -441469287340234907808519486873053656410154999250177912052961541579391127746551727732626081469378312369536959559784992730266179, 428
216, -330265, 28
217, 1071191128799251131134627204665383288231965152604416476568233883630897594806715682979482949356003028321342977089688702183154041, 431
218, -4294861908586780921562243835353196959925, 144
219, -54711816465266662179515005574783793289276849525930176477578782866706603130769328889434185488687352959041907141865881906522965447, 435
220, 344879627828613, 58
221, 701043261652061981212221041518014875584265014667749558513442626897796257428768610593328519315254439813033450727549493382095000179, 438
222, -17631113466461505241334074570714361872561, 146
223, -4894329843227209778734243338841500177960522498435691678976829157622661583348644553084808181547866894782727885152660431134572770513, 445
224, 0, 0
225, -132080907322208528648055697528527430426609643402895070185941730296699392043729816886840448326310025653812167644673656592313745514113, 448
226, 3677512033281413128857327102192201673137, 147
227, 4394822064136508280073772600381532272407051732927998467827291620058689529729659806079408554598209844084818004907211982757472210238169, 452
228, 347105516181891, 61
229, -29737203819328232317775047718666765623341418227452085840865926180994763424821361074681481779920160349598064596674862389265846455143945, 455
230, -1927872043244833968287734304065209726157551, 151
231, -1671105465319283943488057925529801815223461824767265737432394606181734453260313340499719762576835021697294091285824387355345318740242559, 460
232, 305785, 29
233, 3134929033578952037912231725341404526829042049367376468487949427061860658898233866986582761391283481969677128977686196775367168548141269, 463
234, -1946995224354770771115924444501191980647335, 153
235, 721232023323898818004346041703871466311732816383584918841236341302132083211868979218758294744941260801766669865266750733688296168301957225, 467
236, 2378180426723205, 63
237, -3966464327334371849183854189887069893726100869743063976047477995928828685769705388920206868750294784912404117493969008639258355815142597013, 470
238, 4401163224837333543365410395313455033277991, 153
239, -78500485205074882831945660388464032176999496767050221901782868628257705996549686771289171810322579663168602593941408560035757702152732086929, 476
240, 0, 0
241, 817243354446984190425561298511453765744340314423908738596983337785045791440295178795418608190980363971171581708915578900298438548844061862423, 479
242, 202203449892745232154207524133790246437981067, 160
243, 121054964211090952305698940176061425829662647912848371842586442074025815040958874575792704297065837611430522620866505316123606272147919414269, 483
244, -606801727635601915, 69
245, -88192520698192595684146203772622572865850248168589184471353963446182310197538048343866536435675893603093333654800857558695872732433535248799781, 486
246, -22276239445344969216551213271204940655281949, 162
247, -1441092075986339082330995671286611087050963111838209659622148811066859128504307008491334129018678303640700860331573047710642487373414140685613145, 491
248, -677831, 31
249, -9640350749816076832404076166707675921695244835214728770270123132952668213549585787331980101654558900008885085665849366462584625486590714603742901, 494
250, 2683202546351435203235088203147301029117022157, 163
251, -989301097500967971108760668014036375782676730831095911212681070673470209125572009185602832162221686835894466237468422956198271469233712807679265213, 498
252, -254780203099569555, 71
253, -1690027135529352502269060901752332593553930640791662781295560788942478608057062334123381077351554019593818757906918976112099200214641645511066930095, 501
