degree, numerator, denominator exponent
431, 26506843629468647287715443132486791529051339780521663012947819715494654329172411097183208449705221636782005117481378154252809400142947766698411339342928512277178391676468166627455666667182931453879023872151958602809312164044254438503532551651252660322877, 854
432, 0, 0
433, -1481962696944133789712812398784873802500914633008304958152864854499171895080080538847750423578301410327358953840328134256367942539863990558883340669659084115333783918574876763981910027711856982085851635098759349315569808640761766001140413904001677464084971, 860
434, 78349245689844388556324147457832662208452422681659109064470109756335738035269722817, 287
435, 19923331059186520119316638177654032262643106083476736846089529027513987143079262617565746408602957314894914560319035181726927922080936923390402986500812278661388874132393238142395299373841791238426707036085690736430182243100309098482297798602884397945799469, 863
436, 87335310175991164634903816070593, 118
437, 512183915999575737334571960892006214031452605603390251619792060575242488178375537442918516483147293376724395677114966878946000686764217884490229552859149879358412679872682135544369602576935389708549035027587332047136782085454284290526312215985778533129611039, 867
438, 70661582376104713878855059960729589280572842804660362082932415596099586028960167293, 285
439, 7502221881880864334753376331710955184000598066163739355903471114176909912897921389411321377926386494610068243521113938988325965871008300041869052347281995372790815835203289064855635899408769251551203766096186598731817840412323501975857554362952725761535134665, 870
440, 58441013179269, 57
441, 147971566651992238121724093551658251090302103220239829167568955009151302141967858144423175965411548483729159117963155309460646564079150880584410724548935840335176746262325391768237971966018649675183638732405807485128441038709826255185040134223793767267738275525, 875
442, 5129565994305080153046602480917812690327054412612142954442087777199151964387151966401, 291
443, 2172176992945469628664509957876132745374307996630466924807852055157175503581343127718140737438164860779177946298642314955298303061007802273861885342885918224122489716124656777826478481408942915991059398477462284909720126685579044095775241288636507570026831069905, 878
444, 2381159368858619811597938956635979, 122
445, 45942469641608619404593993211980283209557615787626558847661169622437757863468152034458814199958107086856815266137432240888289682666881563698326372997128508603602379733796557198939467023385536930764680842624170521088060341005170283277779457561256730391074773894313, 882
446, 17107644494629833237869096807215505107262317036661066436348163666945676431327543081651, 294
447, -288311117392360898107761309959806831270421589899617847659648895020762428214790980971773085287284957523273227501515412561715789160314761737483582508351010152289631860369866555277102144346236136883372190161387977365268002933785491907658079426118195082581385148288013, 885
448, 0, 0
449, 19386315448496066812270886839105888416581644546220080038205654978362149840613345519961793913032230771941062195340505398526142427075122475916020013060936387826163056041833305436998813828464302223549007424400165252358772910733708187570520516368204535950740539935125711, 893
450, -28871863327138634180311155121230210169736218133326994178729562189416473679713075093021, 295
451, 191106316413692336530623995692242548523937718140395335084247816270946659391891821306353663996714594397433759825121663314690397177132439769573331294586917248473959990918856547681660001860033150182390695847169858345635767907660612461484781174034803875973969432437508975, 896
452, 555505511183650741848560162065357891, 129
453, -682374136874688546493900787046813916597254060552057325127537967116312874801147095997155252952477895595393236853673937890743841449489224737890916808696355563161352058282197095074661026523830927150670343209918556321478201590933524526387543542221297817617379318321628207, 900
454, -177085330781509275013883741503086768987091294639067155118941212060265856716114549577741, 298
455, -2754121844730817860740757233764858778040755974909007698590819243149285284484198158380300432154027364106017393131311179161101170164125777871604265981338543414058753300288169310082863559649618304135637555209119821706595854084318631669311862961895690545341614949884905937, 903
456, -453192875189, 57
457, 764681352783830605919551490815037813999267541269231106889744590434478251846065288233379274600356764975378137140204783866215369412295084405912688834111613153740240403894203990393928788090500650970428921397449670336809162202069448312602889025574448006185541915697942965901, 908
458, 3502715254849913737837066861622261985253042009373495149569673244612974811058729668384053, 302
459, 1644225422658576637467942332496915495489447106739684809009768595213419250311239078927985759241382977634714178812168068880128666368471277199109239524491002883106955627925049851127508280470105153175743868741554251387978927963175478832619342450375360876045073638126592039233, 911
460, 19860312842677183381027268053641273, 126
461, -215803194162422626513372238132562363141830727458091697215544380707539076505873732834324116375208645222497335484431121595898141586293141843691834181574240950383462651761690436543462459433909658015167902962305850886407104974112722078895438734508696725639961609943267272221347, 915
462, -527123814251491196536436477324921399643244804209592359958276987743751506552693820841323, 298
463, 899107638362031375700742769039471667774165272646608572946300494299434550420623416505689209974339026173477225161338286554891387985991863292834597810200413862370765688636092873490213236326187643401738767510992008645438021295443703322279464857850876848794409762191220989030007, 918
464, 0, 0
465, -28952200167637441175710509846669020467671180661484039999223738385569162432697363440242660370210267473367571557629244471366560645692526766243978847159541117642637339049451840532637822423491275629273351348644586274423448194416859651505993765505963754493444008867942811621029623, 924
466, 123154776102877287617527215293313461259458727491668108345569725683811994520603644845294077, 306
467, 587544300600380008588563866097267136295060125144607746048569060477286941345726755838605273397509947857476558491278697509617667072918997158860798169476708738006704744481109984207446724225014933172075295148932129528478812917017486020152305543665889762596998280933293723496578769, 927
468, -56737231257503883448157614155849003, 127
469, 9022898838284070668257343575192265286536847411077271160058175316122001746067427945770929889602076682812800813694167159183262704440231389095210583008180718557510903402266228840512345801063123313701844416183156721056906141078189436573023309889944110610869232695251774887229011795, 931
470, 992323584468924338191901008943983889716865419176666678731400466559157718294002575566764513, 309
471, 45599208186893194018155047131130165875668473131506085155643810074059652102781913376513570259873692842689752720733104191683534857619567500863312080122669433060789747696696862106184420988204463893390488949888054469441123143025734153999261441195827604666317727470043976801052656229, 934
472, 1171224492732595, 60
473, 7387798853450050689276366260865620780548209973474211356303158159037228350233286459392524475778508405037608820236252684141995421672069223771739204642564041304985885166061494618536639908888309583979454816728025821671577005805801050666862277168622574466870980353657442990969080085125, 939
474, 428748761831153843425784672739219837955677581789801202141812156062033035247408701273474357, 310
475, -4786570699700406991124884337593392934629729528051444360096312952720886414955280968639936078589707385014552074458264175875199901042225747490440540655754521480939011139496197917239969674310680472122432131190237278228293627849319851071785002428914170192542084411005846317312542150623, 942
476, 116718911805885606788044310307436301, 129
477, -544724765273661497143127947564035319585251872899154252975902312682411124580616393927941780884956158718323216649623960266013762830021121438567204847486847796096851016304944967158395984547374878943362063912805405629262515156498136842090622849135369270841629770223763654367151707204319, 946
478, -15703235879543226265793879422971258803506137233997610773534081086089472888843132134473129623, 313
479, 167889163157947954637883294745109345382233041533864250410020910812977961429940655055608941959599206039986748700631851538240408870648315452193907231362845331867010507399188988063132618569098902971431213892349470764102321866985150328655791291934284324877344810879735214422094742771051, 949
480, 0, 0
481, -65693836821735812490679610531664810712680836819218427401193154592241403127484953474990489424347860193618062623260163983920002497460890970978550125614881625797024534792581611883301399466317912196125936706984817868300719765952451722377212304722912326496168012172851037638056595319219777, 956
482, 153401129545861037599360305216139259564792691110135230751497169797022377867218615213700292717, 319
483, -628523484989557121873835008198872520846858369757198989493110930638283486438916554506144613849693802322136768059500562433207500256932583717976911852195429711518755893236637680643138573437500297709360440115736094983013606959161564776236252244046085557483089108893943146880303222979827569, 959
484, -52174606746283560843460386168874161419, 137
485, 1846006928880264221616544526046120722279091281958803467408486373191345784988681179178177296846139294168696338508933344385836250702534864925931529312346016573702987413174607106191081248104925736411796673620090848965032256132180322978904110537704600278172797469777370615246834721605619465, 963
486, 17729858674585062823211239465051661392687929264506020500100625230298856883492462128642703059, 316
487, 331702849780757893327162375198274567469509765241922843936480738572892871474586479743048201393793555804988010180805481522317774581327550384962303772265546488099585603837335365982076330009820499286393614889244428936756117516977723031526294060478061036494604335385261497720854037984385759943, 966
488, 41540083556121195, 66
489, -6987185354422523696607938998370860395217610710020254617238063994049941228662535739701938158354288655024931275679478946905369276445506667157462668172673815961147671976852327760730960480556836219939844671528277893394586554297468023120013928317727772475355079302744036620749441359652716550383, 971
490, -5807102745295916931844585608621027311023548576856194972419035131101728839035178477962769559507, 323
491, -37187643540403839764815360968086438374572843008352507703234140475756628629275966186325480496064713286856426738171165156736950500404754488046723702036106924602502394008586677632948530916775521496017563591042240783489838585348032201718596545663720338172957732518807810514449198907530132602587, 974
492, -228666210815659327016531684050620463455, 137
493, -1606281076163829717283818163270936231725093739154300940324283153036931465015630123518391973884084171254000442224610606682960026268045833504032762368594045144012465539152445447106452611180731658540129897858316700412289656065778497407473122520918212581855994336791870998875806398469224923979463, 978
494, 95058274136657247080526316587162433151251569044841819972988069372803652423514153277593274908339, 326
495, -2637149989535938334435989227401010556508667944158713263764955767047468048000306858613188703721118477678525224094802584477485871547639128765439966065680555642157394843544290149659965617762873271183612507140589135848282362283841025702565297872925769729838721618228625867348084557855148118112037, 981
496, 0, 0
497, 826585362815137367072467875822810879286460634524207731551137021462972037927173502511317759190006176321152328060799782191465593838018847533568353811140644866081396701492625718784569304537288869338199714450853612385481517486691173830617639865827692630468931943570334497093082856667797693098112399, 987
498, -3101661048578509853499645546042421153812310072504443685140355189685914798076332673652544799117, 327
499, -1150858458988873767537808651620805874222055445522325055583419162744041282196231833120948977432063822979577752725180782087346461233523674219845036749773351761955346382111835836887396601149565967702077613070561318630727444536468262200627014048522964918582275365281313151074812350981828379789847369, 990
500, 1079923678666303997123970063577913451185, 140
501, 182424363735650277591230135701865895384180886489568091680438046298778207354371338753531103362529228997610781721315330734287843913115612340928770011716703330660901150393269935372728605492441137004958678095454739791493438963960996449950101305663663678548714316159609428118636843735320604582259190685, 994
502, 1340349732620637181680102034327859089976393849448712104305050151004415033882993296144109971996915, 330
503, 1113737154869489104080250513978483475939529059496455471830705790361471596605508323905723325029966655904192178198233573992664346366026085324037126482888853721923377244932058949480578912573807588985277561626651966577521278584609911572572761760466173570551460642077611562633813339008428368219880181563, 997
504, 11977409548492247, 64
505, 21314572883615093673115341078025991507096580463046881983454443392508303011280638116112599350195353526725380907592813949106590197149566205630025817520773946623059625340512001707254169258811649642342254897920056032104073938937140158535616840991951881438679176442349055866262847266911927250160828038375, 1002
506, 21479421669488744581416308752254587424558332569060464308941181006125371801148561895868300594055387, 334
507, 44363225389437639881741344911748066350286151579438936544027795832027984403160421846535016288349917067689901894498792156761029684906669309307345032577930580843645211800927175314932287527900265335527648423917104135278222927381489209012040014678607182362017899919951320394610248524031579682631643148811, 1005
508, 15065810780164419895648312845916786329837, 144
509, 4544545664800978727596662010105269242436112302938165884485080590911506597874338322192447016972453067334828575532743529495427266766036762454739254414340377432750318845068334095153261846465295221659681494597901434966473684716356045300011418947916383210988741191767456847387444331910400243112717925413315, 1009
510, 1998782939929730229948547555289823467545178779618097098422445281836805068237034744294945166313397, 332
511, 52170148057788146644047661369204240644899920197522356679090090162367978529501770861009107152258762580711960798833644590104442294522537358485643894275133181797968575606529368976873623280898629957324286001718022598733318832507414269162711437658532787062833000399963726040966942528657417403499878562996177, 1012
